data,estado,arrecadacao
2012-01-01,RJ,11024.412134549999
2012-01-01,RN,228.01891107
2012-01-01,RO,109.50846778
2012-01-01,RR,36.382910609999996
2012-01-01,RS,3538.85098006
2012-01-01,SC,2554.8610395
2012-01-01,SE,196.43507813999997
2012-01-01,SP,31621.79455056
2012-01-01,TO,83.92907734
2012-02-01,AC,20.656331870000002
2012-02-01,AL,103.20736937000001
2012-02-01,AM,575.18573278
2012-02-01,AP,31.39100873
2012-02-01,BA,1128.62014778
2012-02-01,CE,513.61440799
2012-02-01,DF,6107.82672666
2012-02-01,ES,1033.76848255
2012-02-01,GO,539.46683612
2012-02-01,MA,366.91989573
2012-02-01,MG,2448.42421041
2012-02-01,MS,140.91592702
2012-02-01,MT,200.71559209999998
2012-02-01,PA,290.28892456
2012-02-01,PB,157.15593744999998
2012-02-01,PE,838.51418232
2012-02-01,PI,82.86380833
2012-02-01,PR,2514.64268525
2012-02-01,RJ,8568.37554856
2012-02-01,RN,188.06052068
2012-02-01,RO,99.62108267
2012-02-01,RR,25.4494793
2012-02-01,RS,1999.3160285
2012-02-01,SC,1552.43952959
2012-02-01,SE,118.54782938
2012-02-01,SP,19836.65768455
2012-02-01,TO,45.41408835
2012-03-01,AC,27.326471480000002
2012-03-01,AL,112.34312476000001
2012-03-01,AM,806.24065661
2012-03-01,AP,34.10866997
2012-03-01,BA,1118.4708248499999
2012-03-01,CE,643.0203787300001
2012-03-01,DF,5247.06818417
2012-03-01,ES,1132.95342311
2012-03-01,GO,620.37668207
2012-03-01,MA,371.41410077999996
2012-03-01,MG,2943.8377509499996
2012-03-01,MS,188.58075378
2012-03-01,MT,229.6048393
2012-03-01,PA,308.40625227
2012-03-01,PB,181.37913245
2012-03-01,PE,916.67061339
2012-03-01,PI,93.25227369
2012-03-01,PR,3031.5359905100004
2012-03-01,RJ,7584.69285866
2012-03-01,RN,172.59682097
2012-03-01,RO,92.55318901999999
2012-03-01,RR,27.80890761
2012-03-01,RS,2253.92009793
2012-03-01,SC,1711.0646335699998
2012-03-01,SE,130.89319765000002
2012-03-01,SP,25938.3078372
2012-03-01,TO,48.18533565
2012-04-01,AC,33.23867698
2012-04-01,AL,168.35299208
2012-04-01,AM,803.05649251
2012-04-01,AP,41.73507467
2012-04-01,BA,1253.52705081
2012-04-01,CE,732.6734685399999
2012-04-01,DF,5367.48788493
2012-04-01,ES,1268.1094545
2012-04-01,GO,818.4298638099999
2012-04-01,MA,347.54507094
2012-04-01,MG,3744.5264079000003
2012-04-01,MS,274.236726
2012-04-01,MT,331.85729539
2012-04-01,PA,418.33172448
2012-04-01,PB,243.83834762
2012-04-01,PE,1213.31645824
2012-04-01,PI,137.32258223
2012-04-01,PR,3732.6672888400003
2012-04-01,RJ,10408.993149200001
2012-04-01,RN,259.45236862
2012-04-01,RO,118.38992643
2012-04-01,RR,36.96527492
2012-04-01,RS,3079.80795168
2012-04-01,SC,2043.2678169
2012-04-01,SE,180.12078084
2012-04-01,SP,25744.47738003
2012-04-01,TO,72.74024768000001
2012-05-01,AC,29.58208742
2012-05-01,AL,125.01941984999999
2012-05-01,AM,719.2268279
2012-05-01,AP,39.57322558
2012-05-01,BA,985.64869763
2012-05-01,CE,529.04645753
2012-05-01,DF,5639.451851850001
2012-05-01,ES,1220.22137719
2012-05-01,GO,824.0804174900001
2012-05-01,MA,262.34807745
2012-05-01,MG,2867.6597526799997
2012-05-01,MS,198.45446192
2012-05-01,MT,252.57408637
2012-05-01,PA,309.33848138999997
2012-05-01,PB,200.32309912
2012-05-01,PE,915.30979406
2012-05-01,PI,106.89723161
2012-05-01,PR,2814.32237801
2012-05-01,RJ,8305.28238552
2012-05-01,RN,180.60406731999998
2012-05-01,RO,88.4780542
2012-05-01,RR,35.61908606
2012-05-01,RS,2644.45593413
2012-05-01,SC,1739.16034857
2012-05-01,SE,141.17900677
2012-05-01,SP,20708.99623854
2012-05-01,TO,48.860339509999996
2012-06-01,AC,27.316400440000002
2012-06-01,AL,119.58232466
2012-06-01,AM,695.4806495
2012-06-01,AP,33.16650463
2012-06-01,BA,961.1908928400001
2012-06-01,CE,585.11439543
2012-06-01,DF,6097.36789845
2012-06-01,ES,1053.80821855
2012-06-01,GO,691.45952328
2012-06-01,MA,421.61325088
2012-06-01,MG,2678.75648128
2012-06-01,MS,188.97347351
2012-06-01,MT,239.30467493999998
2012-06-01,PA,302.98603763
2012-06-01,PB,187.40692119
2012-06-01,PE,928.0068475700001
2012-06-01,PI,106.91588183
2012-06-01,PR,3007.18731924
2012-06-01,RJ,10004.601803270001
2012-06-01,RN,172.52525986
2012-06-01,RO,96.96703314
2012-06-01,RR,30.40926127
2012-06-01,RS,2364.05882959
2012-06-01,SC,1745.33638976
2012-06-01,SE,149.82187775
2012-06-01,SP,22434.38926734
2012-06-01,TO,49.21065829
2012-07-01,AC,36.08162196
2012-07-01,AL,133.35238424
2012-07-01,AM,731.7351552599999
2012-07-01,AP,37.33352446
2012-07-01,BA,1457.85142756
2012-07-01,CE,705.24138836
2012-07-01,DF,5780.90112748
2012-07-01,ES,1193.37630896
2012-07-01,GO,656.50398512
2012-07-01,MA,328.6130938
2012-07-01,MG,3451.28872718
2012-07-01,MS,211.43471259
2012-07-01,MT,292.50102835
2012-07-01,PA,376.88998803
2012-07-01,PB,229.97737784
2012-07-01,PE,1026.8364164099999
2012-07-01,PI,131.19521448999998
2012-07-01,PR,3276.8133533
2012-07-01,RJ,8814.621433639999
2012-07-01,RN,230.37144961
2012-07-01,RO,110.82251911
2012-07-01,RR,36.981815450000006
2012-07-01,RS,2772.34484212
2012-07-01,SC,2011.32965549
2012-07-01,SE,170.76456574000002
2012-07-01,SP,23462.38108846
2012-07-01,TO,65.59637703
2012-08-01,AC,31.14714788
2012-08-01,AL,118.93415202
2012-08-01,AM,691.74672697
2012-08-01,AP,36.52658423
2012-08-01,BA,1061.51040081
2012-08-01,CE,636.75089758
2012-08-01,DF,5333.4808507
2012-08-01,ES,1139.09504312
2012-08-01,GO,631.04897139
2012-08-01,MA,373.60374862000003
2012-08-01,MG,2771.4192537100002
2012-08-01,MS,209.43028342
2012-08-01,MT,321.86561051
2012-08-01,PA,330.97874281
2012-08-01,PB,203.56312835
2012-08-01,PE,1025.4874190599999
2012-08-01,PI,106.65612137000001
2012-08-01,PR,2738.62727891
2012-08-01,RJ,7542.0439043199995
2012-08-01,RN,178.31728087000002
2012-08-01,RO,95.16792837999999
2012-08-01,RR,30.19263513
2012-08-01,RS,2446.24375131
2012-08-01,SC,1826.35840456
2012-08-01,SE,142.95025267
2012-08-01,SP,20527.31367352
2012-08-01,TO,52.21496611
2012-09-01,AC,32.35530256
2012-09-01,AL,112.31862366
2012-09-01,AM,774.395756
2012-09-01,AP,34.16565204
2012-09-01,BA,997.02199811
2012-09-01,CE,634.1368967100001
2012-09-01,DF,5553.21407416
2012-09-01,ES,1150.1588535
2012-09-01,GO,526.8078758
2012-09-01,MA,334.32256035
2012-09-01,MG,2957.4370607399997
2012-09-01,MS,231.07296596
2012-09-01,MT,305.11813817
2012-09-01,PA,342.96130195999996
2012-09-01,PB,189.24438169
2012-09-01,PE,952.60100219
2012-09-01,PI,101.18829042
2012-09-01,PR,2863.18207766
2012-09-01,RJ,9052.08512946
2012-09-01,RN,186.50742955
2012-09-01,RO,92.68685687
2012-09-01,RR,28.251382460000002
2012-09-01,RS,2464.8884459299998
2012-09-01,SC,1818.9441388900002
2012-09-01,SE,138.17114984
2012-09-01,SP,20457.33663815
2012-09-01,TO,62.99563001
2012-10-01,AC,39.59792375
2012-10-01,AL,141.26305665
2012-10-01,AM,772.98162959
2012-10-01,AP,41.03972683
2012-10-01,BA,1284.37850941
2012-10-01,CE,820.89682549
2012-10-01,DF,5483.231490130001
2012-10-01,ES,1239.76297243
2012-10-01,GO,724.18769534
2012-10-01,MA,366.26241315
2012-10-01,MG,3405.6831300100002
2012-10-01,MS,269.02286054
2012-10-01,MT,369.44541975
2012-10-01,PA,393.14677348000004
2012-10-01,PB,231.44164115
2012-10-01,PE,1173.07785475
2012-10-01,PI,133.0156003
2012-10-01,PR,3459.62205452
2012-10-01,RJ,9494.07168024
2012-10-01,RN,225.001482
2012-10-01,RO,119.49074433
2012-10-01,RR,37.44348375
2012-10-01,RS,3098.93729274
2012-10-01,SC,2263.14232936
2012-10-01,SE,149.0316795
2012-10-01,SP,24602.75999329
2012-10-01,TO,73.37965195
2012-11-01,AC,35.36806225
2012-11-01,AL,132.62827042
2012-11-01,AM,790.04986427
2012-11-01,AP,53.29356557
2012-11-01,BA,1024.2619834099999
2012-11-01,CE,707.91605391
2012-11-01,DF,7452.82899595
2012-11-01,ES,1062.70342263
2012-11-01,GO,623.0145567899999
2012-11-01,MA,403.16399631
2012-11-01,MG,3001.0884618
2012-11-01,MS,228.08594104
2012-11-01,MT,327.18827925
2012-11-01,PA,379.16203738
2012-11-01,PB,236.20571722
2012-11-01,PE,1105.38798838
2012-11-01,PI,126.59481942000001
2012-11-01,PR,3193.70812
2012-11-01,RJ,8086.71180125
2012-11-01,RN,227.93212234
2012-11-01,RO,118.90999115000001
2012-11-01,RR,56.90298314
2012-11-01,RS,2742.90352605
2012-11-01,SC,1983.5203548099998
2012-11-01,SE,147.10072865
2012-11-01,SP,22754.296738
2012-11-01,TO,71.68261608
2012-12-01,AC,32.65004811
2012-12-01,AL,132.34552573
2012-12-01,AM,823.76905824
2012-12-01,AP,36.683410939999995
2012-12-01,BA,1135.5181603800002
2012-12-01,CE,721.3723812999999
2012-12-01,DF,6953.7658706
2012-12-01,ES,1157.76247501
2012-12-01,GO,773.48678249
2012-12-01,MA,411.75260179
2012-12-01,MG,2952.2760401799997
2012-12-01,MS,205.90209416
2012-12-01,MT,275.04713318
2012-12-01,PA,347.42660869
2012-12-01,PB,203.71374224000002
2012-12-01,PE,1031.97974907
2012-12-01,PI,128.39073689
2012-12-01,PR,3386.59621299
2012-12-01,RJ,10464.92283818
2012-12-01,RN,198.35944744999998
2012-12-01,RO,109.67791126
2012-12-01,RR,31.99347779
2012-12-01,RS,2630.17642702
2012-12-01,SC,2032.4798797400001
2012-12-01,SE,143.28557516
2012-12-01,SP,26170.62190727
2012-12-01,TO,56.43422813
2013-01-01,AC,41.96156841
2013-01-01,AL,152.9553836
2013-01-01,AM,808.51506657
2013-01-01,AP,27.561842170000002
2013-01-01,BA,1630.1118624100002
2013-01-01,CE,1110.61456165
2013-01-01,DF,6185.79260595
2013-01-01,ES,1350.7123485
2013-01-01,GO,986.04145017
2013-01-01,MA,369.30594807
2013-01-01,MG,5209.21652628
2013-01-01,MS,344.83506388999996
2013-01-01,MT,396.65952576999996
2013-01-01,PA,495.56704196
2013-01-01,PB,268.46265434
2013-01-01,PE,1221.09912254
2013-01-01,PI,144.87197632
2013-01-01,PR,4430.67849559
2013-01-01,RJ,12998.51855199
2013-01-01,RN,254.8746396
2013-01-01,RO,126.24359516
2013-01-01,RR,36.57330637
2013-01-01,RS,3957.51432401
2013-01-01,SC,2816.63287265
2013-01-01,SE,211.55544703
2013-01-01,SP,38172.95521262
2013-01-01,TO,96.27961515000001
2013-02-01,AC,28.71974935
2013-02-01,AL,124.85258293999999
2013-02-01,AM,696.17022297
2013-02-01,AP,30.61461203
2013-02-01,BA,970.15099223
2013-02-01,CE,629.5992350700001
2013-02-01,DF,5303.18955697
2013-02-01,ES,923.30696059
2013-02-01,GO,545.39755468
2013-02-01,MA,271.06513469
2013-02-01,MG,2652.3548744600002
2013-02-01,MS,181.2353407
2013-02-01,MT,242.34041153
2013-02-01,PA,345.13947075
2013-02-01,PB,189.66421476
2013-02-01,PE,831.4689142000001
2013-02-01,PI,111.24931283
2013-02-01,PR,2642.40816362
2013-02-01,RJ,7789.59179146
2013-02-01,RN,180.30639856
2013-02-01,RO,91.78190476
2013-02-01,RR,39.386718869999996
2013-02-01,RS,2134.0615310499998
2013-02-01,SC,1687.52699628
2013-02-01,SE,138.38391175
2013-02-01,SP,20830.06210742
2013-02-01,TO,54.3904131
2013-03-01,AC,29.087537859999998
2013-03-01,AL,110.80796599
2013-03-01,AM,735.29142348
2013-03-01,AP,44.449505439999996
2013-03-01,BA,1043.5783662200001
2013-03-01,CE,582.9413055499999
2013-03-01,DF,5602.852197939999
2013-03-01,ES,998.99142931
2013-03-01,GO,628.17649941
2013-03-01,MA,314.41080552999995
2013-03-01,MG,2811.42358389
2013-03-01,MS,179.13605813
2013-03-01,MT,273.55234285
2013-03-01,PA,326.63495944
2013-03-01,PB,206.1085279
2013-03-01,PE,945.99521058
2013-03-01,PI,97.9758055
2013-03-01,PR,2633.93918924
2013-03-01,RJ,8755.392357969999
2013-03-01,RN,179.25486574
2013-03-01,RO,108.76267703
2013-03-01,RR,32.982543920000005
2013-03-01,RS,2183.47260273
2013-03-01,SC,1782.2351985999999
2013-03-01,SE,138.52268234000002
2013-03-01,SP,21961.30920225
2013-03-01,TO,51.95535497
2013-04-01,AC,42.58313329
2013-04-01,AL,177.28969031
2013-04-01,AM,813.29827359
2013-04-01,AP,44.95568628
2013-04-01,BA,1328.43378803
2013-04-01,CE,816.66407892
2013-04-01,DF,5803.01092581
2013-04-01,ES,1355.18499874
2013-04-01,GO,863.53330738
2013-04-01,MA,345.58855792
2013-04-01,MG,4064.71092648
2013-04-01,MS,321.91522212
2013-04-01,MT,406.76757361
2013-04-01,PA,437.20249782
2013-04-01,PB,311.94950475
2013-04-01,PE,1167.7605130499999
2013-04-01,PI,162.84008612
2013-04-01,PR,3800.94904043
2013-04-01,RJ,11095.5248427
2013-04-01,RN,291.9371604
2013-04-01,RO,130.87142758
2013-04-01,RR,47.349393060000004
2013-04-01,RS,3361.73979761
2013-04-01,SC,2332.8400820399997
2013-04-01,SE,215.877155
2013-04-01,SP,27203.94258264
2013-04-01,TO,79.55662901000001
2013-05-01,AC,31.66887302
2013-05-01,AL,126.45821447
2013-05-01,AM,763.27833811
2013-05-01,AP,47.841709689999995
2013-05-01,BA,1048.69442271
2013-05-01,CE,683.66628238
2013-05-01,DF,9449.66995619
2013-05-01,ES,1092.82465189
2013-05-01,GO,643.72199045
2013-05-01,MA,286.05062713
2013-05-01,MG,3049.73554805
2013-05-01,MS,218.18339071
2013-05-01,MT,314.84092202999994
2013-05-01,PA,361.2507691
2013-05-01,PB,244.46053683000002
2013-05-01,PE,928.967117
2013-05-01,PI,116.64324005
2013-05-01,PR,3028.29960666
2013-05-01,RJ,9549.470797209999
2013-05-01,RN,207.96744722999998
2013-05-01,RO,100.0717747
2013-05-01,RR,36.24106216
2013-05-01,RS,2556.9053558299997
2013-05-01,SC,1948.61374006
2013-05-01,SE,145.97877636
2013-05-01,SP,23045.70805671
2013-05-01,TO,63.09356124
2013-06-01,AC,35.255664859999996
2013-06-01,AL,124.89379415
2013-06-01,AM,868.27868386
2013-06-01,AP,40.692545409999994
2013-06-01,BA,1115.32095325
2013-06-01,CE,633.33286892
2013-06-01,DF,6560.14866069
2013-06-01,ES,928.81827168
2013-06-01,GO,624.61114978
2013-06-01,MA,224.26880307
2013-06-01,MG,3013.41649352
2013-06-01,MS,215.82198239
2013-06-01,MT,293.66234691000005
2013-06-01,PA,340.59456766000005
2013-06-01,PB,206.75325724
2013-06-01,PE,970.6126885
2013-06-01,PI,118.35241787000001
2013-06-01,PR,4169.67425724
2013-06-01,RJ,9689.49762022
2013-06-01,RN,192.94100115999998
2013-06-01,RO,93.62960118000001
2013-06-01,RR,35.60512341
2013-06-01,RS,2684.53382931
2013-06-01,SC,1868.44670891
2013-06-01,SE,143.07730017
2013-06-01,SP,22777.25525785
2013-06-01,TO,60.83562267
2013-07-01,AC,39.859310799999996
2013-07-01,AL,151.47726455
2013-07-01,AM,835.8506001799999
2013-07-01,AP,42.79367687
2013-07-01,BA,1368.1801160799998
2013-07-01,CE,793.44653489
2013-07-01,DF,6143.2732258999995
2013-07-01,ES,1184.00272327
2013-07-01,GO,835.94497972
2013-07-01,MA,323.90071854
2013-07-01,MG,3619.74591554
2013-07-01,MS,272.72240976999996
2013-07-01,MT,362.03132147
2013-07-01,PA,392.96843782
2013-07-01,PB,242.6902711
2013-07-01,PE,1114.99015311
2013-07-01,PI,132.05517312
2013-07-01,PR,3415.36319536
2013-07-01,RJ,9877.440522969999
2013-07-01,RN,249.72315078
2013-07-01,RO,121.26888308
2013-07-01,RR,41.85243879
2013-07-01,RS,3162.5972931399997
2013-07-01,SC,2483.97474086
2013-07-01,SE,169.6596589
2013-07-01,SP,25172.319487470002
2013-07-01,TO,76.40416575
2013-08-01,AC,32.31973161
2013-08-01,AL,128.88473625
2013-08-01,AM,868.52637578
2013-08-01,AP,39.971981670000005
2013-08-01,BA,1137.95987145
2013-08-01,CE,748.7875010299999
2013-08-01,DF,5413.44215492
2013-08-01,ES,1092.4929280899999
2013-08-01,GO,638.34856183
2013-08-01,MA,309.62750637
2013-08-01,MG,2812.99054509
2013-08-01,MS,218.16126122999998
2013-08-01,MT,297.50869245999996
2013-08-01,PA,331.94898899000003
2013-08-01,PB,228.05442084
2013-08-01,PE,1036.8349086599999
2013-08-01,PI,115.0223297
2013-08-01,PR,2851.1171830900003
2013-08-01,RJ,9185.15321185
2013-08-01,RN,196.5046359
2013-08-01,RO,102.44290498000001
2013-08-01,RR,35.38384737
2013-08-01,RS,2685.56803627
2013-08-01,SC,2241.59240829
2013-08-01,SE,156.37927492
2013-08-01,SP,22154.12127555
2013-08-01,TO,66.18179099
2013-09-01,AC,34.014069
2013-09-01,AL,132.310531
2013-09-01,AM,872.07285
2013-09-01,AP,33.718273
2013-09-01,BA,1135.912205
2013-09-01,CE,685.521746
2013-09-01,DF,5955.362753
2013-09-01,ES,1049.440618
2013-09-01,GO,683.494093
2013-09-01,MA,338.099804
2013-09-01,MG,3008.148536
2013-09-01,MS,265.443513
2013-09-01,MT,337.89392
2013-09-01,PA,368.483592
2013-09-01,PB,211.927842
2013-09-01,PE,978.530225
2013-09-01,PI,136.303928
2013-09-01,PR,2902.416098
2013-09-01,RJ,8114.976752
2013-09-01,RN,197.21735
2013-09-01,RO,102.558252
2013-09-01,RR,35.080262
2013-09-01,RS,2811.483984
2013-09-01,SC,2145.421427
2013-09-01,SE,139.352747
2013-09-01,SP,22772.528913
2013-09-01,TO,69.873403
2013-10-01,AC,41.792309
2013-10-01,AL,146.838878
2013-10-01,AM,931.915597
2013-10-01,AP,29.276381
2013-10-01,BA,1747.602104
2013-10-01,CE,833.558717
2013-10-01,DF,6271.204383
2013-10-01,ES,1236.55607
2013-10-01,GO,815.444171
2013-10-01,MA,330.589394
2013-10-01,MG,3985.575561
2013-10-01,MS,306.251746
2013-10-01,MT,387.633485
2013-10-01,PA,408.969415
2013-10-01,PB,248.607371
2013-10-01,PE,1200.515459
2013-10-01,PI,142.389078
2013-10-01,PR,3741.044439
2013-10-01,RJ,11515.301164
2013-10-01,RN,247.795618
2013-10-01,RO,119.58103
2013-10-01,RR,40.787407
2013-10-01,RS,3289.381286
2013-10-01,SC,2697.301085
2013-10-01,SE,163.008148
2013-10-01,SP,26404.336056
2013-10-01,TO,91.922391
2013-11-01,AC,39.956099
2013-11-01,AL,140.849529
2013-11-01,AM,904.053771
2013-11-01,AP,57.474452
2013-11-01,BA,1279.271704
2013-11-01,CE,722.557475
2013-11-01,DF,8346.256132
2013-11-01,ES,1143.29094
2013-11-01,GO,646.093906
2013-11-01,MA,305.038209
2013-11-01,MG,4288.035274
2013-11-01,MS,251.853729
2013-11-01,MT,330.487671
2013-11-01,PA,377.334963
2013-11-01,PB,248.224861
2013-11-01,PE,1097.564538
2013-11-01,PI,131.14111
2013-11-01,PR,3057.746952
2013-11-01,RJ,16122.787193
2013-11-01,RN,228.775243
2013-11-01,RO,120.447434
2013-11-01,RR,46.142198
2013-11-01,RS,2908.158905
2013-11-01,SC,2304.398934
2013-11-01,SE,166.00971
2013-11-01,SP,37645.168553
2013-11-01,TO,74.441681
2013-12-01,AC,38.217733
2013-12-01,AL,117.31225
2013-12-01,AM,1000.584144
2013-12-01,AP,34.508035
2013-12-01,BA,1408.106011
2013-12-01,CE,686.423371
2013-12-01,DF,7101.07566
2013-12-01,ES,1186.587608
2013-12-01,GO,684.493181
2013-12-01,MA,348.29173
2013-12-01,MG,3565.512691
2013-12-01,MS,272.737672
2013-12-01,MT,312.118657
2013-12-01,PA,384.383732
2013-12-01,PB,197.742411
2013-12-01,PE,1127.230344
2013-12-01,PI,137.118695
2013-12-01,PR,3812.717339
2013-12-01,RJ,14570.548294
2013-12-01,RN,221.411526
2013-12-01,RO,91.219998
2013-12-01,RR,32.829779
2013-12-01,RS,2982.454106
2013-12-01,SC,2451.534456
2013-12-01,SE,140.044422
2013-12-01,SP,30217.62344
2013-12-01,TO,75.744137
2014-01-01,AC,47.927732
2014-01-01,AL,181.520084
2014-01-01,AM,933.371164
2014-01-01,AP,47.844708
2014-01-01,BA,1449.219318
2014-01-01,CE,957.443897
2014-01-01,DF,7269.424115
2014-01-01,ES,1242.220915
2014-01-01,GO,962.082494
2014-01-01,MA,407.437205
2014-01-01,MG,5696.442742
2014-01-01,MS,516.907213
2014-01-01,MT,474.952862
2014-01-01,PA,468.960973
2014-01-01,PB,302.119825
2014-01-01,PE,1463.935455
2014-01-01,PI,176.414412
2014-01-01,PR,4422.283197
2014-01-01,RJ,13402.63609
2014-01-01,RN,284.802808
2014-01-01,RO,140.916356
2014-01-01,RR,50.169427
2014-01-01,RS,4148.250011
2014-01-01,SC,3406.030547
2014-01-01,SE,171.265157
2014-01-01,SP,39698.173302
2014-01-01,TO,94.742214
2014-02-01,AC,39.093651
2014-02-01,AL,128.676138
2014-02-01,AM,755.601217
2014-02-01,AP,36.331233
2014-02-01,BA,1104.616823
2014-02-01,CE,659.3117
2014-02-01,DF,5796.539094
2014-02-01,ES,1050.191603
2014-02-01,GO,584.588985
2014-02-01,MA,316.761623
2014-02-01,MG,2712.874793
2014-02-01,MS,200.591676
2014-02-01,MT,305.501781
2014-02-01,PA,332.63864
2014-02-01,PB,230.722003
2014-02-01,PE,1019.248832
2014-02-01,PI,121.281422
2014-02-01,PR,2582.222847
2014-02-01,RJ,8475.154324
2014-02-01,RN,193.500064
2014-02-01,RO,95.113422
2014-02-01,RR,33.268749
2014-02-01,RS,2406.621309
2014-02-01,SC,2245.169807
2014-02-01,SE,133.730053
2014-02-01,SP,22109.523968
2014-02-01,TO,62.405665
2014-03-01,AC,33.515974
2014-03-01,AL,119.830996
2014-03-01,AM,928.911723
2014-03-01,AP,37.078775
2014-03-01,BA,1074.553031
2014-03-01,CE,679.023741
2014-03-01,DF,6054.107167
2014-03-01,ES,1032.443056
2014-03-01,GO,623.139081
2014-03-01,MA,287.137199
2014-03-01,MG,3105.270615
2014-03-01,MS,200.038102
2014-03-01,MT,310.338639
2014-03-01,PA,354.024859
2014-03-01,PB,225.635104
2014-03-01,PE,990.572778
2014-03-01,PI,108.872479
2014-03-01,PR,2880.929278
2014-03-01,RJ,8797.94277
2014-03-01,RN,194.911011
2014-03-01,RO,119.827805
2014-03-01,RR,34.553978
2014-03-01,RS,2514.974803
2014-03-01,SC,2277.044235
2014-03-01,SE,128.65459
2014-03-01,SP,24530.647143
2014-03-01,TO,58.62733
2014-04-01,AC,50.721702
2014-04-01,AL,191.170165
2014-04-01,AM,1042.456831
2014-04-01,AP,47.717156
2014-04-01,BA,1347.485147
2014-04-01,CE,954.966821
2014-04-01,DF,6648.752108
2014-04-01,ES,1239.357657
2014-04-01,GO,893.339044
2014-04-01,MA,388.360983
2014-04-01,MG,4377.041999
2014-04-01,MS,360.327818
2014-04-01,MT,451.29404
2014-04-01,PA,519.748522
2014-04-01,PB,316.018943
2014-04-01,PE,1308.739455
2014-04-01,PI,168.271603
2014-04-01,PR,3637.215324
2014-04-01,RJ,11991.501812
2014-04-01,RN,298.312456
2014-04-01,RO,137.791131
2014-04-01,RR,49.852847
2014-04-01,RS,3455.545537
2014-04-01,SC,2698.666977
2014-04-01,SE,205.706733
2014-04-01,SP,29182.19154
2014-04-01,TO,88.570784
2014-05-01,AC,35.127767
2014-05-01,AL,133.249039
2014-05-01,AM,929.071968
2014-05-01,AP,38.997429
2014-05-01,BA,1071.751468
2014-05-01,CE,720.963069
2014-05-01,DF,5930.115768
2014-05-01,ES,1068.844333
2014-05-01,GO,640.751243
2014-05-01,MA,336.321292
2014-05-01,MG,3407.568224
2014-05-01,MS,242.416857
2014-05-01,MT,337.07575
2014-05-01,PA,421.315803
2014-05-01,PB,237.492607
2014-05-01,PE,1024.246362
2014-05-01,PI,134.259007
2014-05-01,PR,2814.344744
2014-05-01,RJ,9128.367219
2014-05-01,RN,216.265133
2014-05-01,RO,111.207993
2014-05-01,RR,37.799187
2014-05-01,RS,2770.114734
2014-05-01,SC,2381.593468
2014-05-01,SE,165.821555
2014-05-01,SP,23487.348044
2014-05-01,TO,69.595262
2014-06-01,AC,34.977583
2014-06-01,AL,123.038733
2014-06-01,AM,880.178028
2014-06-01,AP,38.854061
2014-06-01,BA,1134.535814
2014-06-01,CE,722.372551
2014-06-01,DF,6775.466899
2014-06-01,ES,986.143092
2014-06-01,GO,609.187318
2014-06-01,MA,345.37399
2014-06-01,MG,3235.039322
2014-06-01,MS,230.033952
2014-06-01,MT,335.626271
2014-06-01,PA,352.420755
2014-06-01,PB,234.428436
2014-06-01,PE,956.287587
2014-06-01,PI,118.882253
2014-06-01,PR,3048.808316
2014-06-01,RJ,10001.770927
2014-06-01,RN,210.687199
2014-06-01,RO,108.852153
2014-06-01,RR,36.917664
2014-06-01,RS,2732.953707
2014-06-01,SC,2101.178726
2014-06-01,SE,145.46853
2014-06-01,SP,25583.322317
2014-06-01,TO,71.337406
2014-07-01,AC,45.866348
2014-07-01,AL,168.673162
2014-07-01,AM,757.017265
2014-07-01,AP,45.107893
2014-07-01,BA,1293.248965
2014-07-01,CE,865.752816
2014-07-01,DF,6718.858585
2014-07-01,ES,1125.486697
2014-07-01,GO,847.975255
2014-07-01,MA,342.772059
2014-07-01,MG,3911.643795
2014-07-01,MS,300.182549
2014-07-01,MT,395.365917
2014-07-01,PA,433.726727
2014-07-01,PB,276.982506
2014-07-01,PE,1237.981203
2014-07-01,PI,149.092956
2014-07-01,PR,3155.321316
2014-07-01,RJ,9346.441897
2014-07-01,RN,251.406281
2014-07-01,RO,142.893821
2014-07-01,RR,44.333985
2014-07-01,RS,3420.569591
2014-07-01,SC,2627.888277
2014-07-01,SE,176.426949
2014-07-01,SP,26466.512758
2014-07-01,TO,92.363102
2014-08-01,AC,43.28141
2014-08-01,AL,150.914275
2014-08-01,AM,806.079738
2014-08-01,AP,40.235648
2014-08-01,BA,1090.385675
2014-08-01,CE,774.639685
2014-08-01,DF,6234.285733
2014-08-01,ES,930.935192
2014-08-01,GO,662.947889
2014-08-01,MA,321.260546
2014-08-01,MG,3442.835879
2014-08-01,MS,264.494582
2014-08-01,MT,360.176212
2014-08-01,PA,484.898498
2014-08-01,PB,244.551922
2014-08-01,PE,1071.544967
2014-08-01,PI,128.852901
2014-08-01,PR,3166.441756
2014-08-01,RJ,9883.736013
2014-08-01,RN,218.697077
2014-08-01,RO,113.117837
2014-08-01,RR,39.565184
2014-08-01,RS,2914.09132
2014-08-01,SC,2507.216308
2014-08-01,SE,182.898689
2014-08-01,SP,26875.768717
2014-08-01,TO,82.528665
2014-09-01,AC,37.204341
2014-09-01,AL,129.903858
2014-09-01,AM,802.097872
2014-09-01,AP,40.533839
2014-09-01,BA,1162.211682
2014-09-01,CE,813.594868
2014-09-01,DF,6697.723978
2014-09-01,ES,1107.055207
2014-09-01,GO,659.501481
2014-09-01,MA,366.244996
2014-09-01,MG,3289.624471
2014-09-01,MS,324.029003
2014-09-01,MT,397.471865
2014-09-01,PA,398.864324
